"","案件","縣市","地區","同意票數","不同意票數","有效票數","無效票數","投票數","投票權人數","投票率...","有效同意票數對投票權人數百分比...","有效不同意票數對投票權人數百分比...","有效同意與不同意票數對投票權人數百分比...差值","同意票數對票數比率","縣市首長得票率","縣市首長得票數","公投同意率對縣市首長得票率差距"
"363","第9案","臺南市","玉井區","4,104","1,186","5,290","505","5,795","12,357","46.9%","33.21%","9.60%",23.61,77.58,"42.17",3442,35.41
"364","第9案","臺南市","楠西區","2,572","744","3,316","341","3,657","8,528","42.88%","30.16%","8.72%",21.44,77.56,"48.56",2687,29
"365","第9案","臺南市","南化區","2,456","808","3,264","355","3,619","7,786","46.48%","31.54%","10.38%",21.16,75.25,"41.26",2229,33.99
"366","第9案","臺南市","左鎮區","1,234","439","1,673","231","1,904","4,418","43.1%","27.93%","9.94%",17.99,73.76,"31.83",939,41.93
"367","第9案","臺南市","仁德區","24,009","7,048","31,057","2,573","33,630","64,632","52.03%","37.15%","10.90%",26.25,77.31,"31.88",12883,45.43
"368","第9案","臺南市","歸仁區","20,762","6,557","27,319","2,338","29,657","57,387","51.68%","36.18%","11.43%",24.75,76,"25.95",9264,50.05
"369","第9案","臺南市","關廟區","10,607","3,519","14,126","1,243","15,369","29,913","51.38%","35.46%","11.76%",23.7,75.09,"25.76",5323,49.33
"370","第9案","臺南市","龍崎區","1,191","348","1,539","160","1,699","3,713","45.76%","32.08%","9.37%",22.71,77.39,"24.28",676,53.11
"371","第9案","臺南市","永康區","71,529","21,293","92,822","6,646","99,468","195,001","51.01%","36.68%","10.92%",25.76,77.06,"34.81",38892,42.25
"372","第9案","臺南市","東區","58,738","18,683","77,421","4,959","82,380","153,359","53.72%","38.3%","12.18%",26.12,75.87,"40.61",36041,35.26
"373","第9案","臺南市","南區","37,203","12,765","49,968","4,367","54,335","108,650","50.01%","34.24%","11.75%",22.49,74.45,"33.02",21036,41.43
"374","第9案","臺南市","北區","41,607","13,080","54,687","3,729","58,416","110,906","52.67%","37.52%","11.79%",25.73,76.08,"37.52",24690,38.56
"375","第9案","臺南市","安南區","57,329","18,271","75,600","6,561","82,161","159,654","51.46%","35.91%","11.44%",24.47,75.83,"29.13",27865,46.7
"376","第9案","臺南市","安平區","19,673","6,250","25,923","1,661","27,584","55,379","49.81%","35.52%","11.29%",24.23,75.89,"36.84",11056,39.05
"377","第9案","臺南市","中西區","24,374","8,814","33,188","2,516","35,704","65,261","54.71%","37.35%","13.51%",23.84,73.44,"34.98",13835,38.46
"378","第9案","桃園市","","688,091","178,491","866,582","53,039","919,621","1,801,823","51.04%","38.19%","9.91%",28.28,79.4,NA,NA,NA
"379","第9案","桃園市","桃園區","135,146","36,154","171,300","9,713","181,013","359,790","50.31%","37.56%","10.05%",27.51,78.89,"37.98",73799,40.91
"380","第9案","桃園市","中壢區","133,601","31,671","165,272","9,376","174,648","334,402","52.23%","39.95%","9.47%",30.48,80.84,"45.69",88154,35.15
"381","第9案","桃園市","大溪區","29,096","8,537","37,633","3,237","40,870","78,285","52.21%","37.17%","10.91%",26.26,77.32,"34.10",16271,43.22
"382","第9案","桃園市","楊梅區","52,981","12,652","65,633","3,838","69,471","137,917","50.37%","38.42%","9.17%",29.25,80.72,"41.85",32538,38.87
"383","第9案","桃園市","蘆竹區","47,832","13,297","61,129","3,997","65,126","129,252","50.39%","37.01%","10.29%",26.72,78.25,"33.50",24164,44.75
"384","第9案","桃園市","大園區","26,424","7,468","33,892","2,188","36,080","73,900","48.82%","35.76%","10.11%",25.65,77.97,"30.80",13865,47.17
"385","第9案","桃園市","龜山區","46,731","13,559","60,290","3,728","64,018","131,702","48.61%","35.48%","10.30%",25.18,77.51,"36.96",26791,40.55
"386","第9案","桃園市","八德區","61,711","15,775","77,486","5,315","82,801","165,065","50.16%","37.39%","9.56%",27.83,79.64,"38.61",36314,41.03
"387","第9案","桃園市","龍潭區","40,992","9,904","50,896","2,941","53,837","101,574","53%","40.36%","9.75%",30.61,80.54,"45.77",27385,34.77
"388","第9案","桃園市","平鎮區","73,505","18,054","91,559","4,915","96,474","183,560","52.56%","40.04%","9.84%",30.2,80.28,"42.62",45697,37.66
"389","第9案","桃園市","新屋區","16,624","4,714","21,338","1,533","22,871","41,461","55.16%","40.1%","11.37%",28.73,77.91,"31.94",9164,45.97
"390","第9案","桃園市","觀音區","19,925","5,698","25,623","1,844","27,467","55,149","49.81%","36.13%","10.33%",25.8,77.76,"29.80",10126,47.96
"391","第9案","桃園市","復興區","3,523","1,008","4,531","414","4,945","9,766","50.63%","36.07%","10.32%",25.75,77.75,"42.35",2966,35.4
