"","案件","縣市","地區","同意票數","不同意票數","有效票數","無效票數","投票數","投票權人數","投票率...","有效同意票數對投票權人數百分比...","有效不同意票數對投票權人數百分比...","有效同意與不同意票數對投票權人數百分比...差值","同意票數對票數比率","縣市首長得票率","縣市首長得票數","公投同意率對縣市首長得票率差距"
"355","第7案","臺南市","七股區","6,088","1,601","7,689","715","8,404","19,950","42.13%","30.52%","8.03%",22.49,0.7918,0.2488,3251,0.543
"356","第7案","臺南市","將軍區","5,144","1,406","6,550","631","7,181","17,754","40.45%","28.97%","7.92%",21.05,0.7853,0.2612,3109,0.5241
"357","第7案","臺南市","北門區","2,791","714","3,505","286","3,791","9,925","38.2%","28.12%","7.19%",20.93,0.7963,0.2902,1877,0.5061
"358","第7案","臺南市","新化區","13,968","3,880","17,848","1,819","19,667","37,296","52.73%","37.45%","10.40%",27.05,0.7826,0.3189,7591,0.4637
"359","第7案","臺南市","善化區","14,134","4,332","18,466","1,553","20,019","39,950","50.11%","35.38%","10.84%",24.54,0.7654,0.2902,6948,0.4752
"360","第7案","臺南市","新市區","11,296","3,511","14,807","1,203","16,010","30,386","52.69%","37.18%","11.55%",25.63,0.7629,0.2681,5034,0.4948
"361","第7案","臺南市","安定區","9,675","2,801","12,476","1,199","13,675","26,104","52.39%","37.06%","10.73%",26.33,0.7755,0.2867,4752,0.4888
"362","第7案","臺南市","山上區","1,960","542","2,502","264","2,766","6,511","42.48%","30.1%","8.32%",21.78,0.7834,0.3057,1244,0.4777
"363","第7案","臺南市","玉井區","4,278","1,046","5,324","470","5,794","12,357","46.89%","34.62%","8.46%",26.16,0.8035,0.4217,3442,0.3818
"364","第7案","臺南市","楠西區","2,647","696","3,343","312","3,655","8,528","42.86%","31.04%","8.16%",22.88,0.7918,0.4856,2687,0.3062
"365","第7案","臺南市","南化區","2,581","694","3,275","343","3,618","7,786","46.47%","33.15%","8.91%",24.24,0.7881,0.4126,2229,0.3755
"366","第7案","臺南市","左鎮區","1,315","348","1,663","246","1,909","4,418","43.21%","29.76%","7.88%",21.88,0.7907,0.3183,939,0.4724
"367","第7案","臺南市","仁德區","24,241","6,852","31,093","2,493","33,586","64,632","51.96%","37.51%","10.60%",26.91,0.7796,0.3188,12883,0.4608
"368","第7案","臺南市","歸仁區","21,131","6,313","27,444","2,191","29,635","57,387","51.64%","36.82%","11.00%",25.82,0.77,0.2595,9264,0.5105
"369","第7案","臺南市","關廟區","11,016","3,138","14,154","1,190","15,344","29,913","51.3%","36.83%","10.49%",26.34,0.7783,0.2576,5323,0.5207
"370","第7案","臺南市","龍崎區","1,201","330","1,531","164","1,695","3,713","45.65%","32.35%","8.89%",23.46,0.7845,0.2428,676,0.5417
"371","第7案","臺南市","永康區","73,031","20,165","93,196","6,228","99,424","195,001","50.99%","37.45%","10.34%",27.11,0.7836,0.3481,38892,0.4355
"372","第7案","臺南市","東區","59,256","18,165","77,421","5,127","82,548","153,359","53.83%","38.64%","11.84%",26.8,0.7654,0.4061,36041,0.3593
"373","第7案","臺南市","南區","37,899","11,973","49,872","4,423","54,295","108,650","49.97%","34.88%","11.02%",23.86,0.7599,0.3302,21036,0.4297
"374","第7案","臺南市","北區","41,806","12,882","54,688","3,681","58,369","110,906","52.63%","37.69%","11.62%",26.07,0.7644,0.3752,24690,0.3892
"375","第7案","臺南市","安南區","58,644","17,005","75,649","6,515","82,164","159,654","51.46%","36.73%","10.65%",26.08,0.7752,0.2913,27865,0.4839
"376","第7案","臺南市","安平區","19,987","5,922","25,909","1,649","27,558","55,379","49.76%","36.09%","10.69%",25.4,0.7714,0.3684,11056,0.403
"377","第7案","臺南市","中西區","24,805","8,210","33,015","2,651","35,666","65,261","54.65%","38.01%","12.58%",25.43,0.7513,0.3498,13835,0.4015
"378","第7案","桃園市","","697,528","173,333","870,861","48,893","919,754","1,801,823","51.05%","38.71%","9.62%",29.09,0.801,NA,NA,NA
"379","第7案","桃園市","桃園區","135,663","36,174","171,837","9,359","181,196","359,790","50.36%","37.71%","10.05%",27.66,0.7895,0.3798,73799,0.4097
"380","第7案","桃園市","中壢區","134,509","31,525","166,034","8,758","174,792","334,402","52.27%","40.22%","9.43%",30.79,0.8101,0.4569,88154,0.3532
"381","第7案","桃園市","大溪區","30,058","7,843","37,901","2,974","40,875","78,285","52.21%","38.4%","10.02%",28.38,0.7931,0.341,16271,0.4521
"382","第7案","桃園市","楊梅區","54,109","12,102","66,211","3,373","69,584","137,917","50.45%","39.23%","8.77%",30.46,0.8172,0.4185,32538,0.3987
"383","第7案","桃園市","蘆竹區","48,141","12,964","61,105","3,805","64,910","129,252","50.22%","37.25%","10.03%",27.22,0.7878,0.335,24164,0.4528
"384","第7案","桃園市","大園區","26,894","7,155","34,049","2,005","36,054","73,900","48.79%","36.39%","9.68%",26.71,0.7899,0.308,13865,0.4819
"385","第7案","桃園市","龜山區","47,936","12,769","60,705","3,366","64,071","131,702","48.65%","36.4%","9.70%",26.7,0.7897,0.3696,26791,0.4201
"386","第7案","桃園市","八德區","62,058","15,724","77,782","4,842","82,624","165,065","50.06%","37.6%","9.53%",28.07,0.7978,0.3861,36314,0.4117
"387","第7案","桃園市","龍潭區","42,077","9,102","51,179","2,699","53,878","101,574","53.04%","41.42%","8.96%",32.46,0.8222,0.4577,27385,0.3645
"388","第7案","桃園市","平鎮區","74,739","17,335","92,074","4,474","96,548","183,560","52.6%","40.72%","9.44%",31.28,0.8117,0.4262,45697,0.3855
"389","第7案","桃園市","新屋區","17,090","4,471","21,561","1,267","22,828","41,461","55.06%","41.22%","10.78%",30.44,0.7926,0.3194,9164,0.4732
"390","第7案","桃園市","觀音區","20,514","5,326","25,840","1,616","27,456","55,149","49.79%","37.2%","9.66%",27.54,0.7939,0.298,10126,0.4959
"391","第7案","桃園市","復興區","3,740","843","4,583","355","4,938","9,766","50.56%","38.3%","8.63%",29.67,0.8161,0.4235,2966,0.3926
