"","案件","縣市","地區","同意票數","不同意票數","有效票數","無效票數","投票數","投票權人數","投票率...","有效同意票數對投票權人數百分比...","有效不同意票數對投票權人數百分比...","有效同意與不同意票數對投票權人數百分比...差值","同意票數對票數比率","縣市首長得票率","縣市首長得票數","公投同意率對縣市首長得票率差距"
"354","第15案","臺南市","西港區","3,256","6,328","9,584","568","10,152","21,564","47.08%","15.1%","29.35%",-14.25,33.97,"26.05",3593,7.92
"355","第15案","臺南市","七股區","2,723","5,757","8,480","620","9,100","19,950","45.61%","13.65%","28.86%",-15.21,32.11,"24.88",3251,7.23
"356","第15案","臺南市","將軍區","2,093","5,114","7,207","609","7,816","17,754","44.02%","11.79%","28.80%",-17.01,29.04,"26.12",3109,2.92
"357","第15案","臺南市","北門區","1,139","2,677","3,816","260","4,076","9,925","41.07%","11.48%","26.97%",-15.49,29.85,"29.02",1877,0.830000000000002
"358","第15案","臺南市","新化區","6,530","12,063","18,593","1,427","20,020","37,296","53.68%","17.51%","32.34%",-14.83,35.12,"31.89",7591,3.23
"359","第15案","臺南市","善化區","7,092","12,087","19,179","1,284","20,463","39,950","51.22%","17.75%","30.26%",-12.51,36.98,"29.02",6948,7.96
"360","第15案","臺南市","新市區","5,374","9,981","15,355","957","16,312","30,386","53.68%","17.69%","32.85%",-15.16,35,"26.81",5034,8.19
"361","第15案","臺南市","安定區","4,337","8,389","12,726","919","13,645","26,104","52.27%","16.61%","32.14%",-15.53,34.08,"28.67",4752,5.41
"362","第15案","臺南市","山上區","928","1,713","2,641","228","2,869","6,511","44.06%","14.25%","26.31%",-12.06,35.14,"30.57",1244,4.57
"363","第15案","臺南市","玉井區","1,665","3,878","5,543","462","6,005","12,357","48.6%","13.47%","31.38%",-17.91,30.04,"42.17",3442,-12.13
"364","第15案","臺南市","楠西區","995","2,544","3,539","319","3,858","8,528","45.24%","11.67%","29.83%",-18.16,28.12,"48.56",2687,-20.44
"365","第15案","臺南市","南化區","1,054","2,331","3,385","323","3,708","7,786","47.62%","13.54%","29.94%",-16.4,31.14,"41.26",2229,-10.12
"366","第15案","臺南市","左鎮區","501","1,245","1,746","232","1,978","4,418","44.77%","11.34%","28.18%",-16.84,28.69,"31.83",939,-3.14
"367","第15案","臺南市","仁德區","10,819","21,560","32,379","2,074","34,453","64,632","53.31%","16.74%","33.36%",-16.62,33.41,"31.88",12883,1.53
"368","第15案","臺南市","歸仁區","9,988","18,728","28,716","1,767","30,483","57,387","53.12%","17.4%","32.63%",-15.23,34.78,"25.95",9264,8.83
"369","第15案","臺南市","關廟區","4,948","9,878","14,826","1,096","15,922","29,913","53.23%","16.54%","33.02%",-16.48,33.37,"25.76",5323,7.61
"370","第15案","臺南市","龍崎區","485","1,167","1,652","150","1,802","3,713","48.53%","13.06%","31.43%",-18.37,29.36,"24.28",676,5.08
"371","第15案","臺南市","永康區","34,171","62,863","97,034","4,478","101,512","195,001","52.06%","17.52%","32.24%",-14.72,35.22,"34.81",38892,0.409999999999997
"372","第15案","臺南市","東區","29,616","50,890","80,506","3,419","83,925","153,359","54.72%","19.31%","33.18%",-13.87,36.79,"40.61",36041,-3.82
"373","第15案","臺南市","南區","18,076","34,732","52,808","3,166","55,974","108,650","51.52%","16.64%","31.97%",-15.33,34.23,"33.02",21036,1.20999999999999
"374","第15案","臺南市","北區","20,680","36,676","57,356","2,527","59,883","110,906","53.99%","18.65%","33.07%",-14.42,36.06,"37.52",24690,-1.46
"375","第15案","臺南市","安南區","27,446","51,577","79,023","4,606","83,629","159,654","52.38%","17.19%","32.31%",-15.12,34.73,"29.13",27865,5.6
"376","第15案","臺南市","安平區","9,779","17,393","27,172","1,048","28,220","55,379","50.96%","17.66%","31.41%",-13.75,35.99,"36.84",11056,-0.850000000000001
"377","第15案","臺南市","中西區","12,476","21,937","34,413","1,793","36,206","65,261","55.48%","19.12%","33.61%",-14.49,36.25,"34.98",13835,1.27
"378","第15案","桃園市","","295,646","590,939","886,585","43,820","930,405","1,801,823","51.64%","16.41%","32.80%",-16.39,33.35,NA,NA,NA
"379","第15案","桃園市","桃園區","63,229","111,711","174,940","7,703","182,643","359,790","50.76%","17.57%","31.05%",-13.48,36.14,"37.98",73799,-1.84
"380","第15案","桃園市","中壢區","55,628","113,277","168,905","7,506","176,411","334,402","52.75%","16.64%","33.87%",-17.23,32.93,"45.69",88154,-12.76
"381","第15案","桃園市","大溪區","12,329","26,181","38,510","2,824","41,334","78,285","52.8%","15.75%","33.44%",-17.69,32.02,"34.10",16271,-2.08
"382","第15案","桃園市","楊梅區","21,210","46,233","67,443","3,207","70,650","137,917","51.23%","15.38%","33.52%",-18.14,31.45,"41.85",32538,-10.4
"383","第15案","桃園市","蘆竹區","21,787","40,963","62,750","3,168","65,918","129,252","51%","16.86%","31.69%",-14.83,34.72,"33.50",24164,1.22
"384","第15案","桃園市","大園區","11,444","23,644","35,088","1,798","36,886","73,900","49.91%","15.49%","31.99%",-16.5,32.62,"30.80",13865,1.82
"385","第15案","桃園市","龜山區","22,419","39,443","61,862","3,057","64,919","131,702","49.29%","17.02%","29.95%",-12.93,36.24,"36.96",26791,-0.719999999999999
"386","第15案","桃園市","八德區","26,246","52,650","78,896","4,541","83,437","165,065","50.55%","15.9%","31.90%",-16,33.27,"38.61",36314,-5.34
"387","第15案","桃園市","龍潭區","15,518","36,190","51,708","2,635","54,343","101,574","53.5%","15.28%","35.63%",-20.35,30.01,"45.77",27385,-15.76
"388","第15案","桃園市","平鎮區","29,969","63,734","93,703","4,046","97,749","183,560","53.25%","16.33%","34.72%",-18.39,31.98,"42.62",45697,-10.64
"389","第15案","桃園市","新屋區","6,408","15,202","21,610","1,394","23,004","41,461","55.48%","15.46%","36.67%",-21.21,29.65,"31.94",9164,-2.29
"390","第15案","桃園市","觀音區","8,475","17,670","26,145","1,647","27,792","55,149","50.39%","15.37%","32.04%",-16.67,32.42,"29.80",10126,2.62
"391","第15案","桃園市","復興區","984","4,041","5,025","294","5,319","9,766","54.46%","10.08%","41.38%",-31.3,19.58,"42.35",2966,-22.77
